"","Survey_ID","State","Year","Duration","Waterbody_Unique_Name","WB_ID","Effort_Hours"
"11946","MN_1463_1952_A","Minnesota","1952","77","Moose (MN_Ita)","MN_1463","0"
"11947","MN_1463_1952_B","Minnesota","1952","152","Moose (MN_Ita)","MN_1463","29983"
"11948","MN_1463_1953_A","Minnesota","1953","169","Moose (MN_Ita)","MN_1463","21369"
"11949","MN_1463_1953_B","Minnesota","1953","94","Moose (MN_Ita)","MN_1463","0"
"11950","MN_1463_1954_A","Minnesota","1954","111","Moose (MN_Ita)","MN_1463","0"
"11951","MN_1463_1954_B","Minnesota","1954","154","Moose (MN_Ita)","MN_1463","20052"
"11952","MN_1463_1955_A","Minnesota","1955","122","Moose (MN_Ita)","MN_1463","0"
"11953","MN_1463_1955_B","Minnesota","1955","193","Moose (MN_Ita)","MN_1463","24997"
"11954","MN_1463_1956_A","Minnesota","1956","192","Moose (MN_Ita)","MN_1463","22517"
"11955","MN_1463_1956_B","Minnesota","1956","121","Moose (MN_Ita)","MN_1463","0"
"11956","MN_1463_1975_A","Minnesota","1975","152","Moose (MN_Ita)","MN_1463","31244"
"11957","MN_1463_1976_A","Minnesota","1976","139","Moose (MN_Ita)","MN_1463","12484"
"11958","MN_1463_1977_A","Minnesota","1977","140","Moose (MN_Ita)","MN_1463","18916"
"11959","MN_1547_1986_A","Minnesota","1986","128","Moose (MN_Lak)","MN_1547","15606"
"11960","MN_1199_1961_A","Minnesota","1961","","Moosehorn (MN_Coo)","MN_1199","654"
"11961","MN_1251_1965_A","Minnesota","1965","90","Moss (MN_Coo)","MN_1251","180"
"11962","MN_1251_1980_A","Minnesota","1980","","Moss (MN_Coo)","MN_1251","1954"
"11963","MN_1251_1981_A","Minnesota","1981","","Moss (MN_Coo)","MN_1251","2843"
"11964","MN_1251_1985_A","Minnesota","1985","63","Moss (MN_Coo)","MN_1251","1192"
"11965","MN_1251_2014_A","Minnesota","2014","144","Moss (MN_Coo)","MN_1251","572.7"
"11966","MN_1251_2014_B","Minnesota","2014","73","Moss (MN_Coo)","MN_1251","1087"
"11967","MN_1847_1985_A","Minnesota","1985","165","Mott Pit (MN_St.)","MN_1847","1640"
"11968","MN_1218_1942_A","Minnesota","1942","31","Mountain (MN_Coo)","MN_1218",""
"11969","MN_1218_1954_A","Minnesota","1954","134","Mountain (MN_Coo)","MN_1218",""
"11970","MN_1218_1955_A","Minnesota","1955","148","Mountain (MN_Coo)","MN_1218","10071"
"11971","MN_1218_1956_A","Minnesota","1956","132","Mountain (MN_Coo)","MN_1218","14389"
"11972","MN_1218_1965_A","Minnesota","1965","90","Mountain (MN_Coo)","MN_1218","1390"
"11973","MN_1066_2000_A","Minnesota","2000","115","Movil (MN_Bel)","MN_1066","15561"
"11974","MN_1221_1981_A","Minnesota","1981","","Muckwa (MN_Coo)","MN_1221","0"
"11975","MN_1753_1986_A","Minnesota","1986","128","Muckwa (MN_St.)","MN_1753","78"
"11976","MN_1753_1988_A","Minnesota","1988","128","Muckwa (MN_St.)","MN_1753","189"
"11977","MN_1160_1999_A","Minnesota","1999","137","Mud (MN_Cas)","MN_1160","0"
"11978","MN_1917_1994_A","Minnesota","1994","150","Mud (MN_Was)","MN_1917","4907"
"11979","MN_1812_1971_A","Minnesota","1971","121","Mukooda (MN_St.)","MN_1812","1067"
"11980","MN_1812_1971_B","Minnesota","1971","148","Mukooda (MN_St.)","MN_1812","1966"
"11981","MN_1812_1972_A","Minnesota","1972","60","Mukooda (MN_St.)","MN_1812","1935"
"11982","MN_1812_2002_A","Minnesota","2002","63","Mukooda (MN_St.)","MN_1812","1587.7"
"11983","MN_1120_2000_A","Minnesota","2000","115","Mule (MN_Cas)","MN_1120","15337.2"
"11984","MN_1120_2007_A","Minnesota","2007","142","Mule (MN_Cas)","MN_1120","12894"
"11985","MN_1120_2011_A","Minnesota","2011","140","Mule (MN_Cas)","MN_1120","13704"
"11986","MN_1220_1981_A","Minnesota","1981","","Musquash (MN_Coo)","MN_1220","1919"
"11987","MN_1813_1977_A","Minnesota","1977","140","Namakan (MN_St.)","MN_1813","96945"
"11988","MN_1813_1978_A","Minnesota","1978","141","Namakan (MN_St.)","MN_1813","112400"
"11989","MN_1813_1983_A","Minnesota","1983","140","Namakan (MN_St.)","MN_1813","173379"
"11990","MN_1813_1984_A","Minnesota","1984","142","Namakan (MN_St.)","MN_1813","243722"
"11991","MN_1813_1985_A","Minnesota","1985","136","Namakan (MN_St.)","MN_1813","131061"
"11992","MN_1813_1987_A","Minnesota","1987","137","Namakan (MN_St.)","MN_1813","114331"
"11993","MN_1813_1988_A","Minnesota","1988","140","Namakan (MN_St.)","MN_1813","94383"
"11994","MN_1813_1989_A","Minnesota","1989","137","Namakan (MN_St.)","MN_1813","105363"
"11995","MN_1813_1990_A","Minnesota","1990","137","Namakan (MN_St.)","MN_1813","149151"
"11996","MN_1813_1992_A","Minnesota","1992","137","Namakan (MN_St.)","MN_1813","105755"
"11997","MN_1813_1993_A","Minnesota","1993","130","Namakan (MN_St.)","MN_1813","100356"
"11998","MN_1813_1994_A","Minnesota","1994","130","Namakan (MN_St.)","MN_1813","103358"
"11999","MN_1813_1998_A","Minnesota","1998","130","Namakan (MN_St.)","MN_1813","104341"
"12000","MN_1813_1999_A","Minnesota","1999","142","Namakan (MN_St.)","MN_1813","99663"
"12001","MN_1813_2004_A","Minnesota","2004","135","Namakan (MN_St.)","MN_1813","124258"
"12002","MN_1813_2005_A","Minnesota","2005","135","Namakan (MN_St.)","MN_1813","101065"
"12003","MN_1813_2010_A","Minnesota","2010","135","Namakan (MN_St.)","MN_1813","113528"
"12004","MN_1813_2011_A","Minnesota","2011","135","Namakan (MN_St.)","MN_1813","79331"
"12005","MN_1813_2016_A","Minnesota","2016","128","Namakan (MN_St.)","MN_1813","73498"
"12006","MN_2007_2016_A","Minnesota","2016","128","Namakan (MN_St.)","MN_1813",""
"12007","MN_1036_1994_A","Minnesota","1994","150","National Sports Center Pond (MN_Ano)","MN_1036","2803"
"12008","MN_1780_1988_A","Minnesota","1988","128","Neff (MN_St.)","MN_1780","30"
"12009","MN_1741_1986_A","Minnesota","1986","128","Nels (MN_St.)","MN_1741","1449"
"12010","MN_1483_1981_A","Minnesota","1981","34","Nest (MN_Kan)","MN_1483","5177"
"12011","MN_1483_1981_B","Minnesota","1981","64","Nest (MN_Kan)","MN_1483","65857"
"12012","MN_1483_1983_A","Minnesota","1983","62","Nest (MN_Kan)","MN_1483","6623"
"12013","MN_1483_1983_B","Minnesota","1983","115","Nest (MN_Kan)","MN_1483","79984"
"12014","MN_1538_1986_A","Minnesota","1986","128","Newfound (MN_Lak)","MN_1538","7314"
"12015","MN_1429_1978_A","Minnesota","1978","133","Newman (MN_Hub)","MN_1429","1220"
"12016","MN_1449_1978_A","Minnesota","1978","61","Nickel (Nichols) (MN_Ita)","MN_1449","27"
"12017","MN_1449_1980_A","Minnesota","1980","64","Nickel (Nichols) (MN_Ita)","MN_1449","18"
"12018","MN_1449_1981_A","Minnesota","1981","58","Nickel (Nichols) (MN_Ita)","MN_1449","0"
"12019","MN_1449_1982_A","Minnesota","1982","59","Nickel (Nichols) (MN_Ita)","MN_1449","27"
"12020","MN_1495_1954_A","Minnesota","1954","111","Nine Mile (MN_Lak)","MN_1495","0"
"12021","MN_1495_1955_A","Minnesota","1955","193","Nine Mile (MN_Lak)","MN_1495","3567"
"12022","MN_1326_1999_A","Minnesota","1999","156","Nisswa (MN_Cro)","MN_1326","3074"
"12023","MN_1300_1951_A","Minnesota","1951","58","Nokay (MN_Cro)","MN_1300","1048"
"12024","MN_1300_1952_A","Minnesota","1952","77","Nokay (MN_Cro)","MN_1300","2293"
"12025","MN_1300_1952_B","Minnesota","1952","152","Nokay (MN_Cro)","MN_1300","19941"
"12026","MN_1300_1953_A","Minnesota","1953","169","Nokay (MN_Cro)","MN_1300","19735"
"12027","MN_1300_1953_B","Minnesota","1953","94","Nokay (MN_Cro)","MN_1300","5429"
"12028","MN_1300_1954_A","Minnesota","1954","111","Nokay (MN_Cro)","MN_1300","2865"
"12029","MN_1300_1954_B","Minnesota","1954","154","Nokay (MN_Cro)","MN_1300","26367"
"12030","MN_1300_1955_A","Minnesota","1955","122","Nokay (MN_Cro)","MN_1300","1236"
"12031","MN_1300_1955_B","Minnesota","1955","193","Nokay (MN_Cro)","MN_1300","18197"
"12032","MN_1300_1956_A","Minnesota","1956","121","Nokay (MN_Cro)","MN_1300","1270"
"12033","MN_1300_1956_B","Minnesota","1956","192","Nokay (MN_Cro)","MN_1300","22430"
"12034","MN_1373_1974_A","Minnesota","1974","136","Nokomis (MN_Hen)","MN_1373","13232"
"12035","MN_1373_2004_A","Minnesota","2004","102","Nokomis (MN_Hen)","MN_1373","2055"
"12036","MN_1373_2005_A","Minnesota","2005","184","Nokomis (MN_Hen)","MN_1373","21259"
"12037","MN_1009_1987_A","Minnesota","1987","122","Nord (MN_Ait)","MN_1009","844"
"12038","MN_1009_1987_B","Minnesota","1987","199","Nord (MN_Ait)","MN_1009","5849"
"12039","MN_1009_1988_A","Minnesota","1988","214","Nord (MN_Ait)","MN_1009","4199"
"12040","MN_1262_1992_A","Minnesota","1992","145","North (MN_Coo)","MN_1262","4377"
"12041","MN_1953_1985_A","Minnesota","1985","123","North Berthiaume (MN_Wri)","MN_1953","526"
"12042","MN_1668_1983_A","Minnesota","1983","124","North Big Pine (MN_Pin)","MN_1668","23015"
"12043","MN_1668_1985_A","Minnesota","1985","114","North Big Pine (MN_Pin)","MN_1668","18464"
"12044","MN_1668_1997_A","Minnesota","1997","89","North Big Pine (MN_Pin)","MN_1668",""
"12045","MN_1668_1998_A","Minnesota","1998","145","North Big Pine (MN_Pin)","MN_1668",""
"12046","MN_1668_2001_A","Minnesota","2001","149","North Big Pine (MN_Pin)","MN_1668",""
"12047","MN_1668_2001_B","Minnesota","2001","53","North Big Pine (MN_Pin)","MN_1668","3956"
"12048","MN_1186_1984_A","Minnesota","1984","142","North Center (MN_Chi)","MN_1186","75743"
"12049","MN_1186_1998_A","Minnesota","1998","78","North Center (MN_Chi)","MN_1186","24810"
"12050","MN_1186_1998_B","Minnesota","1998","145","North Center (MN_Chi)","MN_1186","61906"
"12051","MN_1186_2001_A","Minnesota","2001","149","North Center (MN_Chi)","MN_1186","38432"
"12052","MN_1186_2001_B","Minnesota","2001","51","North Center (MN_Chi)","MN_1186","13631"
"12053","MN_1206_1988_A","Minnesota","1988","135","North Fowl (MN_Coo)","MN_1206","2051"
"12054","MN_1652_1985_A","Minnesota","1985","121","North Lida (MN_Ott)","MN_1652","60782"
"12055","MN_1652_1995_A","Minnesota","1995","","North Lida (MN_Ott)","MN_1652",""
"12056","MN_1652_1995_B","Minnesota","1995","150","North Lida (MN_Ott)","MN_1652","25069"
"12057","MN_1652_1995_C","Minnesota","1995","172","North Lida (MN_Ott)","MN_1652","33565"
"12058","MN_1652_2002_A","Minnesota","2002","60","North Lida (MN_Ott)","MN_1652","15976"
"12059","MN_1652_2002_B","Minnesota","2002","174","North Lida (MN_Ott)","MN_1652","40017"
"12060","MN_1188_1984_A","Minnesota","1984","142","North Lindstrom (MN_Chi)","MN_1188","17891"
"12061","MN_1320_1990_A","Minnesota","1990","1","North Long (MN_Cro)","MN_1320",""
"12062","MN_1320_2000_A","Minnesota","2000","156","North Long (MN_Cro)","MN_1320","84808"
"12063","MN_1054_1988_A","Minnesota","1988","277","North Twin (MN_Bel)","MN_1054",""
"12064","MN_1054_1988_B","Minnesota","1988","171","North Twin (MN_Bel)","MN_1054","6807"
"12065","MN_1054_1988_C","Minnesota","1988","77","North Twin (MN_Bel)","MN_1054","38"
"12066","MN_1054_2003_A","Minnesota","2003","77","North Twin (MN_Bel)","MN_1054","353.3"
"12067","MN_1054_2003_B","Minnesota","2003","175","North Twin (MN_Bel)","MN_1054","5494.1"
"12068","MN_1773_1988_A","Minnesota","1988","128","North Twin (MN_St.)","MN_1773","1231"
"12069","MN_1950_1985_A","Minnesota","1985","123","North Twin (MN_Wri)","MN_1950","1745"
"12070","MN_1487_1991_A","Minnesota","1991","95","Norway (MN_Kan)","MN_1487","17238"
"12071","MN_1487_1992_A","Minnesota","1992","159","Norway (MN_Kan)","MN_1487","24625"
"12072","MN_1859_1981_A","Minnesota","1981","127","O'Dowd (MN_Sco)","MN_1859","16907"
"12073","MN_1884_1988_A","Minnesota","1988","123","Ochotto (MN_Ste)","MN_1884","1576"
"12074","MN_1621_1996_A","Minnesota","1996","153","Ogechie (MN_Mil)","MN_1621","8429"
"12075","MN_1506_1965_A","Minnesota","1965","90","Ogishkemuncie (MN_Lak)","MN_1506","0"
"12076","MN_1506_1979_A","Minnesota","1979","64","Ogishkemuncie (MN_Lak)","MN_1506","0"
"12077","MN_1545_1971_A","Minnesota","1971","148","Ojibway (MN_Lak)","MN_1545","5462"
"12078","MN_1545_1971_B","Minnesota","1971","121","Ojibway (MN_Lak)","MN_1545","1868"
"12079","MN_1545_1972_A","Minnesota","1972","61","Ojibway (MN_Lak)","MN_1545","1317"
"12080","MN_1545_1972_B","Minnesota","1972","59","Ojibway (MN_Lak)","MN_1545","1030"
"12081","MN_1545_1973_A","Minnesota","1973","62","Ojibway (MN_Lak)","MN_1545","686"
"12082","MN_1545_1975_A","Minnesota","1975","56","Ojibway (MN_Lak)","MN_1545","1296"
"12083","MN_1545_1984_A","Minnesota","1984","62","Ojibway (MN_Lak)","MN_1545","517"
"12084","MN_1545_1986_A","Minnesota","1986","128","Ojibway (MN_Lak)","MN_1545","884"
"12085","MN_1629_2001_A","Minnesota","2001","173","Okabena (MN_Nob)","MN_1629","13763"
"12086","MN_1629_2002_A","Minnesota","2002","45","Okabena (MN_Nob)","MN_1629","3877"
"12087","MN_1901_1988_A","Minnesota","1988","165","Oliver (MN_Swi)","MN_1901","4269"
"12088","MN_1231_1981_A","Minnesota","1981","","Olson (MN_Coo)","MN_1231","209"
"12089","MN_1231_2016_A","Minnesota","2016","171","Olson (MN_Coo)","MN_1231","12.4"
"12090","MN_1920_1980_A","Minnesota","1980","127","Olson (MN_Was)","MN_1920","3994"
"12091","MN_1920_1991_A","Minnesota","1991","137","Olson (MN_Was)","MN_1920","6342"
"12092","MN_1920_1998_A","Minnesota","1998","94","Olson (MN_Was)","MN_1920","168"
"12093","MN_1920_1999_A","Minnesota","1999","244","Olson (MN_Was)","MN_1920","5489"
"12094","MN_1731_1986_A","Minnesota","1986","128","One Pine (MN_St.)","MN_1731","3140"
"12095","MN_1342_1981_A","Minnesota","1981","127","Orchard (MN_Dak)","MN_1342","20556"
"12096","MN_1342_1998_A","Minnesota","1998","96","Orchard (MN_Dak)","MN_1342","14393"
"12097","MN_1342_1999_A","Minnesota","1999","223","Orchard (MN_Dak)","MN_1342","16298"
"12098","MN_1902_1951_A","Minnesota","1951","126","Osakis (MN_Dou)","MN_1902",""
"12099","MN_1902_1983_A","Minnesota","1983","149","Osakis (MN_Dou)","MN_1902","178871"
"12100","MN_1902_1990_A","Minnesota","1990","151","Osakis (MN_Dou)","MN_1902","241009"
"12101","MN_1902_1995_A","Minnesota","1995","68","Osakis (MN_Dou)","MN_1902","21882"
"12102","MN_1902_1995_B","Minnesota","1995","170","Osakis (MN_Dou)","MN_1902","190763"
"12103","MN_1902_1996_A","Minnesota","1996","78","Osakis (MN_Dou)","MN_1902",""
"12104","MN_1902_1996_B","Minnesota","1996","174","Osakis (MN_Dou)","MN_1902","128723"
"12105","MN_1902_2002_A","Minnesota","2002","126","Osakis (MN_Dou)","MN_1902","28584"
"12106","MN_1902_2003_A","Minnesota","2003","196","Osakis (MN_Dou)","MN_1902","106020"
"12107","MN_1020_1994_A","Minnesota","1994","150","Otter (MN_Ano)","MN_1020","2942"
"12108","MN_1586_1981_A","Minnesota","1981","115","Otter (MN_McL)","MN_1586","6489"
"12109","MN_1639_1983_A","Minnesota","1983","30","Otter Tail (MN_Ott)","MN_1639","32930"
"12110","MN_1639_1983_B","Minnesota","1983","156","Otter Tail (MN_Ott)","MN_1639","126760"
"12111","MN_1639_1984_A","Minnesota","1984","156","Otter Tail (MN_Ott)","MN_1639","114286"
"12112","MN_1639_1994_A","Minnesota","1994","74","Otter Tail (MN_Ott)","MN_1639","61835"
"12113","MN_1639_1994_C","Minnesota","1994","156","Otter Tail (MN_Ott)","MN_1639","136987"
"12114","MN_1639_1995_A","Minnesota","1995","156","Otter Tail (MN_Ott)","MN_1639","130844"
"12115","MN_1639_2006_A","Minnesota","2006","73","Otter Tail (MN_Ott)","MN_1639","94062"
"12116","MN_1639_2006_B","Minnesota","2006","156","Otter Tail (MN_Ott)","MN_1639","88205"
"12117","MN_1639_2007_A","Minnesota","2007","156","Otter Tail (MN_Ott)","MN_1639","77732"
"12118","MN_1695_1974_A","Minnesota","1974","167","Owasso (MN_Ram)","MN_1695","5985"
"12119","MN_1695_1994_A","Minnesota","1994","181","Owasso (MN_Ram)","MN_1695","18872"
"12120","MN_1152_1994_A","Minnesota","1994","116","Ox Yoke (MN_Cas)","MN_1152",""
"12121","MN_1152_1995_A","Minnesota","1995","116","Ox Yoke (MN_Cas)","MN_1152",""
"12122","MN_1152_1999_A","Minnesota","1999","137","Ox Yoke (MN_Cas)","MN_1152","5843"
"12123","MN_1152_2000_A","Minnesota","2000","115","Ox Yoke (MN_Cas)","MN_1152","6294.6"
"12124","MN_1194_2001_A","Minnesota","2001","110","Ozawindib (MN_Cle)","MN_1194","113.3"
"12125","MN_1194_2003_A","Minnesota","2003","175","Ozawindib (MN_Cle)","MN_1194","4728.3"
"12126","MN_1194_2015_A","Minnesota","2015","104","Ozawindib (MN_Cle)","MN_1194","190.27"
"12127","MN_1194_2016_A","Minnesota","2016","171","Ozawindib (MN_Cle)","MN_1194","8872.69"
"12128","MN_1277_1961_A","Minnesota","1961","","Pancore (Lost) (MN_Coo)","MN_1277","572"
"12129","MN_1157_1999_A","Minnesota","1999","137","Paquet (MN_Cas)","MN_1157","4859.9"
"12130","MN_1078_1955_A","Minnesota","1955","139","Park (MN_Car)","MN_1078","6989"
"12131","MN_1396_1981_A","Minnesota","1981","127","Parkers (MN_Hen)","MN_1396","3028"
"12132","MN_1091_1979_A","Minnesota","1979","129","Parley (MN_Car)","MN_1091","15387"
"12133","MN_1250_1965_A","Minnesota","1965","90","Partridge (MN_Coo)","MN_1250","570"
"12134","MN_1250_1980_A","Minnesota","1980","","Partridge (MN_Coo)","MN_1250","748"
"12135","MN_1250_1981_A","Minnesota","1981","","Partridge (MN_Coo)","MN_1250","475"
"12136","MN_1866_1988_A","Minnesota","1988","123","Pearl (MN_Ste)","MN_1866","31329"
"12137","MN_1866_1990_A","Minnesota","1990","72","Pearl (MN_Ste)","MN_1866","29488"
"12138","MN_1659_1993_A","Minnesota","1993","27","Pebble (MN_Ott)","MN_1659","637"
"12139","MN_1659_1993_B","Minnesota","1993","46","Pebble (MN_Ott)","MN_1659","369"
"12140","MN_1310_1999_A","Minnesota","1999","156","Pelican (MN_Cro)","MN_1310","67195"
"12141","MN_1310_2016_A","Minnesota","2016","151","Pelican (MN_Cro)","MN_1310",""
"12142","MN_1674_1988_A","Minnesota","1988","156","Pelican (MN_Pop)","MN_1674","25804"
"12143","MN_1830_1993_A","Minnesota","1993","130","Pelican (MN_St.)","MN_1830","156139"
"12144","MN_1830_1994_A","Minnesota","1994","130","Pelican (MN_St.)","MN_1830","144960"
"12145","MN_1830_2007_A","Minnesota","2007","142","Pelican (MN_St.)","MN_1830","88693"
"12146","MN_1830_2008_A","Minnesota","2008","144","Pelican (MN_St.)","MN_1830","82115"
"12147","MN_1883_1988_A","Minnesota","1988","123","Pelican (MN_Ste)","MN_1883","8582"
"12148","MN_1936_2012_A","Minnesota","2012","92","Pelican (MN_Wri)","MN_1936","70036"
"12149","MN_1021_1980_A","Minnesota","1980","127","Peltier (MN_Ano)","MN_1021","18754"
"12150","MN_1021_2001_A","Minnesota","2001","122","Peltier (MN_Ano)","MN_1021","20476"
"12151","MN_1021_2002_A","Minnesota","2002","186","Peltier (MN_Ano)","MN_1021","23368"
"12152","MN_1330_1985_A","Minnesota","1985","70","Pennington Pit (MN_Cro)","MN_1330","1468"
"12153","MN_1330_1988_A","Minnesota","1988","171","Pennington Pit (MN_Cro)","MN_1330","2072"
"12154","MN_1330_2016_A","Minnesota","2016","62","Pennington Pit (MN_Cro)","MN_1330","80"
"12155","MN_1367_1944_A","Minnesota","1944","76","Pepin (MN_NA)","MN_1367",""
"12156","MN_1367_1945_A","Minnesota","1945","76","Pepin (MN_NA)","MN_1367",""
"12157","MN_1367_1945_B","Minnesota","1945","184","Pepin (MN_NA)","MN_1367",""
"12158","MN_1367_1956_A","Minnesota","1956","90","Pepin (MN_NA)","MN_1367",""
"12159","MN_1367_1957_A","Minnesota","1957","91","Pepin (MN_NA)","MN_1367",""
"12160","MN_1367_1957_B","Minnesota","1957","92","Pepin (MN_NA)","MN_1367",""
"12161","MN_1367_1957_C","Minnesota","1957","92","Pepin (MN_NA)","MN_1367",""
"12162","MN_1367_1964_A","Minnesota","1964","38","Pepin (MN_NA)","MN_1367",""
"12163","MN_1367_1964_B","Minnesota","1964","32","Pepin (MN_NA)","MN_1367",""
"12164","MN_1181_1957_A","Minnesota","1957","138","Perch (MN_Cas)","MN_1181","1678"
"12165","MN_1181_1958_A","Minnesota","1958","138","Perch (MN_Cas)","MN_1181","3526"
"12166","MN_1181_1959_A","Minnesota","1959","138","Perch (MN_Cas)","MN_1181","2638"
"12167","MN_1729_1986_A","Minnesota","1986","128","Perch (MN_St.)","MN_1729","57"
"12168","MN_1291_1965_A","Minnesota","1965","90","Peter (MN_Coo)","MN_1291","0"
"12169","MN_1404_1981_A","Minnesota","1981","127","Peter (MN_Hen)","MN_1404","6700"
"12170","MN_1810_1988_A","Minnesota","1988","128","Pfeiffer (MN_St.)","MN_1810","2490"
"12171","MN_1683_1974_A","Minnesota","1974","167","Phalen (MN_Ram)","MN_1683","9151"
"12172","MN_1683_1985_A","Minnesota","1985","60","Phalen (MN_Ram)","MN_1683","3959"
"12173","MN_1683_1986_A","Minnesota","1986","126","Phalen (MN_Ram)","MN_1683","15283"
"12174","MN_1683_1990_A","Minnesota","1990","173","Phalen (MN_Ram)","MN_1683","26158"
"12175","MN_2006_2003_A","Minnesota","2003","184","Phalen and Round (MN_Ram)","MN_2006","32041"
"12176","MN_1150_2000_A","Minnesota","2000","115","Pickerel (MN_Cas)","MN_1150","992.6"
"12177","MN_1348_1981_A","Minnesota","1981","127","Pickerel (MN_Dak)","MN_1348","2891"
"12178","MN_1557_1986_A","Minnesota","1986","128","Pickerel (MN_Lak)","MN_1557","0"
"12179","MN_1837_1978_A","Minnesota","1978","61","Pickerel (MN_St.)","MN_1837","0"
"12180","MN_1837_1980_A","Minnesota","1980","64","Pickerel (MN_St.)","MN_1837","9"
"12181","MN_1837_1981_A","Minnesota","1981","58","Pickerel (MN_St.)","MN_1837","36"
"12182","MN_1837_1982_A","Minnesota","1982","59","Pickerel (MN_St.)","MN_1837","54"
"12183","MN_1096_1979_A","Minnesota","1979","129","Pierson (MN_Car)","MN_1096","14297"
"12184","MN_1096_1992_A","Minnesota","1992","","Pierson (MN_Car)","MN_1096","10043"
"12185","MN_1096_1993_A","Minnesota","1993","","Pierson (MN_Car)","MN_1096","6304"
"12186","MN_1096_1994_A","Minnesota","1994","","Pierson (MN_Car)","MN_1096","7584"
"12187","MN_1096_1995_A","Minnesota","1995","","Pierson (MN_Car)","MN_1096","6762"
"12188","MN_1096_1996_A","Minnesota","1996","","Pierson (MN_Car)","MN_1096","7910"
"12189","MN_1315_1988_A","Minnesota","1988","150","Pig (MN_Cro)","MN_1315","5505"
"12190","MN_1315_2005_A","Minnesota","2005","171","Pig (MN_Cro)","MN_1315","1637"
"12191","MN_1256_1954_A","Minnesota","1954","","Pike (MN_Coo)","MN_1256","5330"
"12192","MN_1256_1954_B","Minnesota","1954","","Pike (MN_Coo)","MN_1256","0"
"12193","MN_1256_1955_A","Minnesota","1955","122","Pike (MN_Coo)","MN_1256","0"
"12194","MN_1256_1956_A","Minnesota","1956","192","Pike (MN_Coo)","MN_1256","4843"
"12195","MN_1256_1956_B","Minnesota","1956","121","Pike (MN_Coo)","MN_1256","0"
"12196","MN_1256_1957_A","Minnesota","1957","","Pike (MN_Coo)","MN_1256","5158"
"12197","MN_1256_1990_A","Minnesota","1990","142","Pike (MN_Coo)","MN_1256","9764"
"12198","MN_1256_2000_A","Minnesota","2000","141","Pike (MN_Coo)","MN_1256","3836"
"12199","MN_1256_2002_A","Minnesota","2002","143","Pike (MN_Coo)","MN_1256","2519"
"12200","MN_1256_2003_A","Minnesota","2003","144","Pike (MN_Coo)","MN_1256","939"
"12201","MN_1170_1971_A","Minnesota","1971","77","Pike Bay (MN_Cas)","MN_1170","6431"
"12202","MN_1170_1985_A","Minnesota","1985","70","Pike Bay (MN_Cas)","MN_1170","4087"
"12203","MN_1170_1986_A","Minnesota","1986","77","Pike Bay (MN_Cas)","MN_1170","7017"
"12204","MN_1170_1987_A","Minnesota","1987","64","Pike Bay (MN_Cas)","MN_1170","3565"
"12205","MN_1796_1988_A","Minnesota","1988","128","Pike River Flowage (MN_St.)","MN_1796","2588"
"12206","MN_1141_2000_A","Minnesota","2000","115","Pine (MN_Cas)","MN_1141","6005.1"
"12207","MN_1719_1988_A","Minnesota","1988","128","Pine (MN_Lak)","MN_1719","1556"
"12208","MN_1888_1988_A","Minnesota","1988","123","Pine (MN_Ste)","MN_1888","2976"
"12209","MN_1242_1961_A","Minnesota","1961","","Pine (Trestle Pine) (MN_Coo)","MN_1242","511"
"12210","MN_1242_1981_A","Minnesota","1981","","Pine (Trestle Pine) (MN_Coo)","MN_1242","57"
"12211","MN_1242_1984_A","Minnesota","1984","62","Pine (Trestle Pine) (MN_Coo)","MN_1242","1334"
"12212","MN_1167_1995_A","Minnesota","1995","141","Pine Mountain (MN_Cas)","MN_1167","38419"
"12213","MN_1167_1996_A","Minnesota","1996","143","Pine Mountain (MN_Cas)","MN_1167","25621"
"12214","MN_1222_1981_A","Minnesota","1981","","Pine Mountain (MN_Coo)","MN_1222","369"
"12215","MN_1222_1986_A","Minnesota","1986","57","Pine Mountain (MN_Coo)","MN_1222","125"
"12216","MN_1222_1987_A","Minnesota","1987","169","Pine Mountain (MN_Coo)","MN_1222","992"
"12217","MN_1427_1987_A","Minnesota","1987","64","Plantaganette (MN_Bel)","MN_1427","3100"
"12218","MN_1427_1999_A","Minnesota","1999","137","Plantaganette (MN_Bel)","MN_1427","30094.4"
"12219","MN_1427_2000_A","Minnesota","2000","115","Plantaganette (MN_Bel)","MN_1427","34912.8"
"12220","MN_1299_1995_A","Minnesota","1995","122","Platte (MN_Mor)","MN_1299","23083"
"12221","MN_1299_1996_A","Minnesota","1996","153","Platte (MN_Mor)","MN_1299","7693"
"12222","MN_1159_1988_A","Minnesota","1988","115","Pleasant (MN_Cas)","MN_1159","30279"
"12223","MN_1159_2000_A","Minnesota","2000","115","Pleasant (MN_Cas)","MN_1159","26694.1"
"12224","MN_1159_2007_A","Minnesota","2007","142","Pleasant (MN_Cas)","MN_1159","16785"
"12225","MN_1159_2011_A","Minnesota","2011","140","Pleasant (MN_Cas)","MN_1159","19111"
"12226","MN_1308_1959_A","Minnesota","1959","138","Pleasant (MN_Cro)","MN_1308","4678"
"12227","MN_1308_1960_A","Minnesota","1960","138","Pleasant (MN_Cro)","MN_1308","4904"
"12228","MN_1308_1961_A","Minnesota","1961","138","Pleasant (MN_Cro)","MN_1308","7933"
"12229","MN_1308_1962_A","Minnesota","1962","138","Pleasant (MN_Cro)","MN_1308","4314"
"12230","MN_1308_1963_A","Minnesota","1963","31","Pleasant (MN_Cro)","MN_1308","2434"
